entrada_t,salida_t,direccion,resultado_%,motivo_salida
2026-06-02 12:21:00+00:00,2026-06-02 12:30:00+00:00,CORTO,0.1825016854372799,vwap
2026-06-02 12:35:00+00:00,2026-06-02 12:37:00+00:00,CORTO,0.2138496016375788,vwap
2026-06-02 12:46:00+00:00,2026-06-02 15:59:00+00:00,LARGO,-0.4575629439239358,cierre_sesion
2026-06-03 12:16:00+00:00,2026-06-03 12:20:00+00:00,LARGO,0.1028821589770582,vwap
2026-06-03 12:25:00+00:00,2026-06-03 12:41:00+00:00,LARGO,0.039233113825399006,vwap
2026-06-03 12:50:00+00:00,2026-06-03 13:17:00+00:00,CORTO,0.17091701051994215,vwap
2026-06-03 13:24:00+00:00,2026-06-03 14:10:00+00:00,LARGO,0.0730279640927118,vwap
2026-06-03 15:37:00+00:00,2026-06-03 15:59:00+00:00,LARGO,0.1094096834894021,cierre_sesion
2026-06-04 13:44:00+00:00,2026-06-04 13:52:00+00:00,CORTO,0.1949248653246425,vwap
2026-06-04 13:54:00+00:00,2026-06-04 15:59:00+00:00,LARGO,-0.4681461656361686,cierre_sesion
2026-06-05 12:18:00+00:00,2026-06-05 12:24:00+00:00,CORTO,0.06206255682077868,vwap
2026-06-05 12:27:00+00:00,2026-06-05 15:59:00+00:00,LARGO,-2.8795697166352876,cierre_sesion
2026-06-08 12:10:00+00:00,2026-06-08 12:22:00+00:00,LARGO,0.026224220551455128,vwap
2026-06-08 12:42:00+00:00,2026-06-08 12:51:00+00:00,CORTO,0.18052913712605748,vwap
2026-06-08 13:30:00+00:00,2026-06-08 13:50:00+00:00,CORTO,0.1830798691693639,vwap
2026-06-08 14:05:00+00:00,2026-06-08 14:58:00+00:00,LARGO,0.16754624588801692,vwap
2026-06-08 15:52:00+00:00,2026-06-08 15:59:00+00:00,CORTO,-0.014166475668806026,cierre_sesion
2026-06-09 12:14:00+00:00,2026-06-09 12:19:00+00:00,LARGO,0.04307668917634584,vwap
2026-06-09 12:20:00+00:00,2026-06-09 12:38:00+00:00,LARGO,0.04401697534244548,vwap
2026-06-09 13:18:00+00:00,2026-06-09 13:47:00+00:00,LARGO,0.2209768885393019,vwap
2026-06-09 13:48:00+00:00,2026-06-09 13:52:00+00:00,CORTO,0.4624885095131393,vwap
2026-06-09 13:56:00+00:00,2026-06-09 15:59:00+00:00,LARGO,-1.2951368834469308,cierre_sesion
2026-06-10 12:10:00+00:00,2026-06-10 12:29:00+00:00,LARGO,0.028911821360211018,vwap
2026-06-10 12:30:00+00:00,2026-06-10 12:52:00+00:00,CORTO,0.43773438277653126,vwap
2026-06-10 13:41:00+00:00,2026-06-10 14:31:00+00:00,CORTO,0.3354918424567236,vwap
2026-06-10 14:56:00+00:00,2026-06-10 15:59:00+00:00,LARGO,0.0367049827922759,cierre_sesion
2026-06-11 12:10:00+00:00,2026-06-11 12:42:00+00:00,LARGO,-0.12376207262834514,vwap
2026-06-11 13:46:00+00:00,2026-06-11 14:03:00+00:00,CORTO,0.32567436231272096,vwap
2026-06-11 14:09:00+00:00,2026-06-11 14:23:00+00:00,LARGO,0.42446200763514463,vwap
2026-06-11 15:46:00+00:00,2026-06-11 15:59:00+00:00,CORTO,0.06354699789317039,cierre_sesion
2026-06-12 12:09:00+00:00,2026-06-12 12:20:00+00:00,CORTO,0.07592861047077425,vwap
2026-06-12 12:36:00+00:00,2026-06-12 13:07:00+00:00,LARGO,0.11392969250901916,vwap
2026-06-12 13:41:00+00:00,2026-06-12 14:09:00+00:00,LARGO,0.23205844434893147,vwap
2026-06-12 14:22:00+00:00,2026-06-12 14:52:00+00:00,LARGO,0.26006553020437,vwap
2026-06-12 14:54:00+00:00,2026-06-12 15:59:00+00:00,CORTO,-0.11028332594544582,cierre_sesion
2026-06-15 12:14:00+00:00,2026-06-15 12:24:00+00:00,LARGO,0.04294307848772445,vwap
2026-06-15 12:38:00+00:00,2026-06-15 15:01:00+00:00,CORTO,-0.1568339562199797,vwap
2026-06-16 13:09:00+00:00,2026-06-16 15:52:00+00:00,LARGO,-0.28653229157912125,vwap
2026-06-16 15:56:00+00:00,2026-06-16 15:59:00+00:00,CORTO,0.09701533810191072,cierre_sesion
2026-06-17 12:12:00+00:00,2026-06-17 12:14:00+00:00,LARGO,0.06943504178253639,vwap
2026-06-17 12:23:00+00:00,2026-06-17 13:05:00+00:00,CORTO,-0.025751503538741515,vwap
2026-06-17 13:22:00+00:00,2026-06-17 14:47:00+00:00,CORTO,0.035498675714986286,vwap
2026-06-17 15:16:00+00:00,2026-06-17 15:59:00+00:00,CORTO,-0.246494403910841,cierre_sesion
2026-06-18 12:10:00+00:00,2026-06-18 12:33:00+00:00,CORTO,-0.10490276185071377,vwap
2026-06-18 13:30:00+00:00,2026-06-18 13:47:00+00:00,CORTO,0.3409239965520974,vwap
2026-06-18 15:30:00+00:00,2026-06-18 15:59:00+00:00,LARGO,-0.1750777020962929,cierre_sesion
2026-06-19 12:27:00+00:00,2026-06-19 12:50:00+00:00,LARGO,0.16318223421165845,vwap
2026-06-19 12:51:00+00:00,2026-06-19 13:19:00+00:00,CORTO,0.09859094114767707,vwap
2026-06-19 14:00:00+00:00,2026-06-19 15:59:00+00:00,LARGO,0.052905079369685235,cierre_sesion
2026-06-22 12:23:00+00:00,2026-06-22 12:26:00+00:00,CORTO,0.09522022943089216,vwap
2026-06-22 12:30:00+00:00,2026-06-22 13:46:00+00:00,LARGO,-0.19928087664561556,vwap
2026-06-22 14:08:00+00:00,2026-06-22 14:19:00+00:00,CORTO,0.30648136818983873,vwap
2026-06-22 15:37:00+00:00,2026-06-22 15:59:00+00:00,LARGO,-0.0608045795763527,cierre_sesion
2026-06-23 12:09:00+00:00,2026-06-23 12:33:00+00:00,LARGO,-0.009951577082242612,vwap
2026-06-23 13:00:00+00:00,2026-06-23 13:06:00+00:00,LARGO,0.20670265472771948,vwap
2026-06-23 13:15:00+00:00,2026-06-23 13:24:00+00:00,LARGO,0.17283600945670813,vwap
2026-06-23 13:40:00+00:00,2026-06-23 14:38:00+00:00,CORTO,0.0566685531946288,vwap
2026-06-24 12:15:00+00:00,2026-06-24 13:39:00+00:00,LARGO,-0.7875800398806078,vwap
2026-06-25 12:18:00+00:00,2026-06-25 12:20:00+00:00,CORTO,0.12944699610956714,vwap
2026-06-25 12:21:00+00:00,2026-06-25 12:27:00+00:00,LARGO,0.06608554937696426,vwap
2026-06-25 12:28:00+00:00,2026-06-25 13:45:00+00:00,CORTO,-0.6462888890004193,vwap
2026-06-25 15:22:00+00:00,2026-06-25 15:59:00+00:00,CORTO,-0.17888307155322603,cierre_sesion
2026-06-26 12:09:00+00:00,2026-06-26 12:18:00+00:00,CORTO,0.051628840512586587,vwap
2026-06-26 12:41:00+00:00,2026-06-26 12:51:00+00:00,LARGO,0.1553611602543635,vwap
2026-06-26 12:57:00+00:00,2026-06-26 13:08:00+00:00,CORTO,0.2178162496889857,vwap
2026-06-26 13:22:00+00:00,2026-06-26 13:33:00+00:00,CORTO,0.1874741159997638,vwap
2026-06-26 13:43:00+00:00,2026-06-26 15:59:00+00:00,CORTO,-0.7719396785863425,cierre_sesion
2026-06-29 12:09:00+00:00,2026-06-29 12:16:00+00:00,CORTO,0.05743484850169829,vwap
2026-06-29 12:23:00+00:00,2026-06-29 12:35:00+00:00,LARGO,0.15485260532391204,vwap
2026-06-29 13:29:00+00:00,2026-06-29 15:59:00+00:00,LARGO,-0.2653163017091935,cierre_sesion
2026-06-30 12:09:00+00:00,2026-06-30 13:07:00+00:00,LARGO,-0.19486572262291518,vwap
2026-06-30 13:19:00+00:00,2026-06-30 13:24:00+00:00,CORTO,0.2599233009142578,vwap
2026-06-30 14:09:00+00:00,2026-06-30 15:17:00+00:00,CORTO,0.37961879842613666,vwap
2026-07-01 12:09:00+00:00,2026-07-01 12:15:00+00:00,LARGO,0.07432061266034937,vwap
2026-07-01 12:33:00+00:00,2026-07-01 12:37:00+00:00,CORTO,0.15782550425434036,vwap
2026-07-01 13:00:00+00:00,2026-07-01 13:17:00+00:00,LARGO,0.23889914874301288,vwap
2026-07-01 13:22:00+00:00,2026-07-01 15:59:00+00:00,CORTO,-1.0520725135223081,cierre_sesion
2026-07-02 12:30:00+00:00,2026-07-02 13:25:00+00:00,CORTO,0.14911743848299303,vwap
2026-07-03 12:15:00+00:00,2026-07-03 12:35:00+00:00,LARGO,0.03999008628998734,vwap
2026-07-03 12:58:00+00:00,2026-07-03 12:59:00+00:00,LARGO,0.10257319724010386,vwap
2026-07-03 13:03:00+00:00,2026-07-03 14:58:00+00:00,LARGO,-0.07082017188570816,vwap
2026-07-06 12:10:00+00:00,2026-07-06 13:00:00+00:00,LARGO,-0.23213136059784803,vwap
2026-07-06 14:07:00+00:00,2026-07-06 15:04:00+00:00,LARGO,0.22164664228916273,vwap
2026-07-07 12:09:00+00:00,2026-07-07 12:20:00+00:00,CORTO,0.09185654549836798,vwap
2026-07-07 13:36:00+00:00,2026-07-07 13:53:00+00:00,CORTO,0.296158908699294,vwap
2026-07-07 13:57:00+00:00,2026-07-07 15:59:00+00:00,LARGO,-0.4836196823473354,cierre_sesion
2026-07-08 12:09:00+00:00,2026-07-08 12:24:00+00:00,CORTO,0.04902611285590858,vwap
2026-07-08 12:40:00+00:00,2026-07-08 12:59:00+00:00,CORTO,0.04786145214100899,vwap
2026-07-08 13:05:00+00:00,2026-07-08 13:11:00+00:00,CORTO,0.23936750139038906,vwap
2026-07-08 14:07:00+00:00,2026-07-08 15:59:00+00:00,LARGO,-0.6824426127802952,cierre_sesion
2026-07-09 12:35:00+00:00,2026-07-09 12:46:00+00:00,CORTO,0.1767605950130627,vwap
2026-07-09 13:13:00+00:00,2026-07-09 14:15:00+00:00,CORTO,0.07414661613533009,vwap
2026-07-09 15:06:00+00:00,2026-07-09 15:59:00+00:00,CORTO,0.0899358949529415,cierre_sesion
2026-07-10 12:09:00+00:00,2026-07-10 12:21:00+00:00,CORTO,-0.08869492964714105,vwap
2026-07-10 12:36:00+00:00,2026-07-10 13:01:00+00:00,LARGO,0.14283692926218744,vwap
2026-07-10 13:24:00+00:00,2026-07-10 13:43:00+00:00,LARGO,0.12789815011434635,vwap
2026-07-10 14:32:00+00:00,2026-07-10 14:43:00+00:00,LARGO,0.3075913716877497,vwap
2026-07-10 15:49:00+00:00,2026-07-10 15:59:00+00:00,CORTO,-0.0773731099245683,cierre_sesion
2026-07-13 12:24:00+00:00,2026-07-13 13:10:00+00:00,CORTO,0.04086365079794536,vwap
2026-07-13 13:39:00+00:00,2026-07-13 15:59:00+00:00,LARGO,-0.9514966094609525,cierre_sesion
2026-07-14 12:20:00+00:00,2026-07-14 12:24:00+00:00,LARGO,0.12699548805658697,vwap
2026-07-14 12:30:00+00:00,2026-07-14 14:04:00+00:00,CORTO,0.3341593543825967,vwap
2026-07-14 15:08:00+00:00,2026-07-14 15:36:00+00:00,CORTO,0.5467180449889744,vwap
2026-07-15 12:30:00+00:00,2026-07-15 13:26:00+00:00,CORTO,-0.1599207682124417,vwap
2026-07-15 15:14:00+00:00,2026-07-15 15:59:00+00:00,LARGO,0.0693593593717312,cierre_sesion
2026-07-16 12:12:00+00:00,2026-07-16 14:33:00+00:00,LARGO,-0.6532014190751234,vwap
2026-07-17 12:20:00+00:00,2026-07-17 12:59:00+00:00,LARGO,-0.5369083757455805,cierre_sesion
2026-07-20 12:13:00+00:00,2026-07-20 12:30:00+00:00,LARGO,0.02429712770570095,vwap
2026-07-20 12:42:00+00:00,2026-07-20 12:46:00+00:00,LARGO,0.13672006566555023,vwap
2026-07-20 12:56:00+00:00,2026-07-20 13:20:00+00:00,LARGO,0.0754520262298703,vwap
2026-07-20 13:40:00+00:00,2026-07-20 13:45:00+00:00,CORTO,0.1394330304399712,vwap
2026-07-20 13:58:00+00:00,2026-07-20 14:34:00+00:00,LARGO,0.07537365491095506,vwap
2026-07-20 15:09:00+00:00,2026-07-20 15:59:00+00:00,CORTO,0.19143672077231874,cierre_sesion
2026-07-21 12:21:00+00:00,2026-07-21 12:34:00+00:00,CORTO,0.02967439432221534,vwap
2026-07-21 12:35:00+00:00,2026-07-21 12:48:00+00:00,LARGO,0.10341962729489666,vwap
2026-07-21 13:24:00+00:00,2026-07-21 14:03:00+00:00,LARGO,0.0752585625120994,vwap
2026-07-21 14:12:00+00:00,2026-07-21 15:59:00+00:00,CORTO,-0.2881170486279038,cierre_sesion
2026-07-22 12:14:00+00:00,2026-07-22 12:34:00+00:00,CORTO,-0.014174790921834783,vwap
2026-07-22 12:46:00+00:00,2026-07-22 13:14:00+00:00,LARGO,0.08696601411833288,vwap
2026-07-22 13:30:00+00:00,2026-07-22 15:59:00+00:00,CORTO,-0.5357436358538534,cierre_sesion
2026-07-23 12:10:00+00:00,2026-07-23 12:12:00+00:00,CORTO,0.0443055713644022,vwap
2026-07-23 12:15:00+00:00,2026-07-23 13:31:00+00:00,LARGO,-0.4158108618179537,vwap
2026-07-23 13:57:00+00:00,2026-07-23 14:37:00+00:00,LARGO,0.30762160319037635,vwap
2026-07-23 15:31:00+00:00,2026-07-23 15:59:00+00:00,LARGO,0.11733229147863145,cierre_sesion
2026-07-24 12:24:00+00:00,2026-07-24 12:38:00+00:00,CORTO,0.06492586501086649,vwap
2026-07-24 12:41:00+00:00,2026-07-24 12:59:00+00:00,LARGO,0.07265738527164892,vwap
2026-07-24 13:05:00+00:00,2026-07-24 13:37:00+00:00,LARGO,0.10220682810736834,vwap
2026-07-24 13:48:00+00:00,2026-07-24 15:59:00+00:00,CORTO,-0.4336377788287228,cierre_sesion
2026-07-27 12:10:00+00:00,2026-07-27 12:45:00+00:00,LARGO,-0.07357011831102117,vwap
2026-07-27 12:49:00+00:00,2026-07-27 15:59:00+00:00,LARGO,-0.10372707166353062,cierre_sesion
2026-07-28 12:19:00+00:00,2026-07-28 12:33:00+00:00,CORTO,0.04713774641876272,vwap
2026-07-28 12:43:00+00:00,2026-07-28 12:57:00+00:00,CORTO,0.11613394197270047,vwap
2026-07-28 13:36:00+00:00,2026-07-28 14:05:00+00:00,LARGO,0.07897962300889604,vwap
2026-07-28 14:19:00+00:00,2026-07-28 14:49:00+00:00,LARGO,0.2027292581850406,vwap
2026-07-28 15:19:00+00:00,2026-07-28 15:59:00+00:00,CORTO,-0.26812043117334067,cierre_sesion
2026-07-29 12:11:00+00:00,2026-07-29 12:39:00+00:00,LARGO,-0.19307606402779998,vwap
2026-07-29 13:30:00+00:00,2026-07-29 15:32:00+00:00,LARGO,-0.04846240861908705,vwap
2026-07-30 12:52:00+00:00,2026-07-30 13:07:00+00:00,LARGO,0.1604623675202593,vwap
2026-07-30 13:22:00+00:00,2026-07-30 13:27:00+00:00,CORTO,0.19178390876670276,vwap
2026-07-30 13:36:00+00:00,2026-07-30 15:12:00+00:00,CORTO,-0.03513441054374957,vwap
2026-07-30 15:51:00+00:00,2026-07-30 15:59:00+00:00,CORTO,-0.012537246577195793,cierre_sesion
2026-07-31 12:14:00+00:00,2026-07-31 12:15:00+00:00,CORTO,0.08807067332800766,vwap
2026-07-31 12:22:00+00:00,2026-07-31 14:25:00+00:00,LARGO,-0.32494218176522627,vwap
2026-08-03 12:10:00+00:00,2026-08-03 15:20:00+00:00,LARGO,-0.5045097877362826,vwap
2026-08-04 12:09:00+00:00,2026-08-04 12:19:00+00:00,LARGO,0.05721731875953525,vwap
2026-08-04 12:30:00+00:00,2026-08-04 12:58:00+00:00,CORTO,0.08482503455607235,vwap
2026-08-04 14:00:00+00:00,2026-08-04 14:34:00+00:00,CORTO,0.17980328125688003,vwap
2026-08-05 12:12:00+00:00,2026-08-05 12:31:00+00:00,CORTO,-0.02179087664815745,vwap
2026-08-05 12:57:00+00:00,2026-08-05 13:22:00+00:00,LARGO,0.30833508614259986,vwap
2026-08-05 14:04:00+00:00,2026-08-05 15:59:00+00:00,CORTO,-0.5246096301134037,cierre_sesion
2026-08-06 12:09:00+00:00,2026-08-06 12:20:00+00:00,LARGO,0.11731438140443495,vwap
2026-08-06 12:31:00+00:00,2026-08-06 12:48:00+00:00,CORTO,0.21592528024594498,vwap
2026-08-06 13:06:00+00:00,2026-08-06 13:35:00+00:00,LARGO,0.2386730438470445,vwap
2026-08-06 13:43:00+00:00,2026-08-06 15:16:00+00:00,CORTO,0.3137594393977682,vwap
2026-08-06 15:54:00+00:00,2026-08-06 15:59:00+00:00,LARGO,-0.027863210526633354,cierre_sesion
2026-08-07 12:15:00+00:00,2026-08-07 12:30:00+00:00,LARGO,0.9500840628442287,vwap
2026-08-07 12:31:00+00:00,2026-08-07 13:04:00+00:00,CORTO,0.2567193832311199,vwap
2026-08-10 12:13:00+00:00,2026-08-10 12:31:00+00:00,LARGO,-0.0025395418204745383,vwap
2026-08-10 13:11:00+00:00,2026-08-10 13:22:00+00:00,CORTO,0.1541416489121404,vwap
2026-08-10 13:36:00+00:00,2026-08-10 13:43:00+00:00,CORTO,0.1473875867155161,vwap
2026-08-10 13:51:00+00:00,2026-08-10 14:16:00+00:00,LARGO,0.13198543306131166,vwap
2026-08-10 14:25:00+00:00,2026-08-10 15:59:00+00:00,CORTO,-0.3911059106974946,cierre_sesion
2026-08-11 12:13:00+00:00,2026-08-11 12:23:00+00:00,CORTO,0.16480404355648925,vwap
2026-08-11 12:44:00+00:00,2026-08-11 12:59:00+00:00,CORTO,0.1389057816405585,vwap
2026-08-11 14:02:00+00:00,2026-08-11 14:34:00+00:00,LARGO,0.12404967459762753,vwap
2026-08-11 15:34:00+00:00,2026-08-11 15:59:00+00:00,LARGO,0.1370506025087113,cierre_sesion
2026-08-12 12:09:00+00:00,2026-08-12 12:11:00+00:00,LARGO,0.039024965768056585,vwap
2026-08-12 12:16:00+00:00,2026-08-12 12:26:00+00:00,LARGO,0.03607659128398961,vwap
2026-08-12 12:27:00+00:00,2026-08-12 12:30:00+00:00,CORTO,0.4283943539414263,vwap
2026-08-12 12:33:00+00:00,2026-08-12 13:21:00+00:00,CORTO,0.029285093209139045,vwap
2026-08-12 14:18:00+00:00,2026-08-12 14:34:00+00:00,CORTO,0.3727596950762582,vwap
2026-08-13 12:32:00+00:00,2026-08-13 12:33:00+00:00,LARGO,0.1852211126961434,vwap
2026-08-13 12:45:00+00:00,2026-08-13 13:24:00+00:00,CORTO,0.11095318458399384,vwap
2026-08-13 13:31:00+00:00,2026-08-13 14:47:00+00:00,LARGO,-0.009923475178203946,vwap
2026-08-13 15:12:00+00:00,2026-08-13 15:59:00+00:00,LARGO,-0.0826324264748726,cierre_sesion
